LU0000090123456708002MT0000000000;1.9.1;;;;LU0000090123456708002MT0000000000;3.29.0;;;;LU0000090752630500119MT0000000000;1.9.1;;;;LU0000090752630500119MT0000000000;3.29.0;;;
begin;end;code;value;unit;begin;end;code;value;unit;begin;end;code;value;unit;begin;end;code;value;unit
24.08.2016 13:45;25.08.2016 04:45;220;10.476;KWH;24.08.2016 13:45;25.08.2016 04:45;220;4.688;KAH;24.08.2016 13:45;25.08.2016 04:45;220;8.290;KWH;24.08.2016 13:45;25.08.2016 04:45;220;0.000;KAH
24.08.2016 14:00;25.08.2016 05:00;220;10.346;KWH;24.08.2016 14:00;25.08.2016 05:00;220;4.838;KAH;24.08.2016 14:00;25.08.2016 05:00;220;8.269;KWH;24.08.2016 14:00;25.08.2016 05:00;220;0.000;KAH
24.08.2016 14:15;25.08.2016 05:15;220;10.216;KWH;24.08.2016 14:15;25.08.2016 05:15;220;4.875;KAH;24.08.2016 14:15;25.08.2016 05:15;220;8.280;KWH;24.08.2016 14:15;25.08.2016 05:15;220;0.000;KAH
24.08.2016 14:30;25.08.2016 05:30;220;9.852;KWH;24.08.2016 14:30;25.08.2016 05:30;220;4.875;KAH;24.08.2016 14:30;25.08.2016 05:30;220;8.280;KWH;24.08.2016 14:30;25.08.2016 05:30;220;0.000;KAH
24.08.2016 14:45;25.08.2016 05:45;220;9.189;KWH;24.08.2016 14:45;25.08.2016 05:45;220;4.875;KAH;24.08.2016 14:45;25.08.2016 05:45;220;8.269;KWH;24.08.2016 14:45;25.08.2016 05:45;220;0.000;KAH
24.08.2016 15:00;25.08.2016 06:00;220;9.553;KWH;24.08.2016 15:00;25.08.2016 06:00;220;4.663;KAH;24.08.2016 15:00;25.08.2016 06:00;220;8.280;KWH;24.08.2016 15:00;25.08.2016 06:00;220;0.000;KAH
24.08.2016 15:15;25.08.2016 06:15;220;8.435;KWH;24.08.2016 15:15;25.08.2016 06:15;220;3.675;KAH;24.08.2016 15:15;25.08.2016 06:15;220;8.269;KWH;24.08.2016 15:15;25.08.2016 06:15;220;0.000;KAH
24.08.2016 15:30;25.08.2016 06:30;220;8.006;KWH;24.08.2016 15:30;25.08.2016 06:30;220;3.063;KAH;24.08.2016 15:30;25.08.2016 06:30;220;8.280;KWH;24.08.2016 15:30;25.08.2016 06:30;220;0.000;KAH
24.08.2016 15:45;25.08.2016 06:45;220;6.459;KWH;24.08.2016 15:45;25.08.2016 06:45;220;3.213;KAH;24.08.2016 15:45;25.08.2016 06:45;220;8.280;KWH;24.08.2016 15:45;25.08.2016 06:45;220;0.000;KAH
24.08.2016 16:00;25.08.2016 07:00;220;7.278;KWH;24.08.2016 16:00;25.08.2016 07:00;220;3.813;KAH;24.08.2016 16:00;25.08.2016 07:00;220;8.301;KWH;24.08.2016 16:00;25.08.2016 07:00;220;0.000;KAH
24.08.2016 16:15;25.08.2016 07:15;220;9.215;KWH;24.08.2016 16:15;25.08.2016 07:15;220;5.013;KAH;24.08.2016 16:15;25.08.2016 07:15;220;8.311;KWH;24.08.2016 16:15;25.08.2016 07:15;220;0.000;KAH
24.08.2016 16:30;25.08.2016 07:30;220;8.708;KWH;24.08.2016 16:30;25.08.2016 07:30;220;5.000;KAH;24.08.2016 16:30;25.08.2016 07:30;220;8.280;KWH;24.08.2016 16:30;25.08.2016 07:30;220;0.000;KAH
24.08.2016 16:45;25.08.2016 07:45;220;8.916;KWH;24.08.2016 16:45;25.08.2016 07:45;220;4.925;KAH;24.08.2016 16:45;25.08.2016 07:45;220;8.301;KWH;24.08.2016 16:45;25.08.2016 07:45;220;0.000;KAH
24.08.2016 17:00;25.08.2016 08:00;220;9.657;KWH;24.08.2016 17:00;25.08.2016 08:00;220;4.950;KAH;24.08.2016 17:00;25.08.2016 08:00;220;8.269;KWH;24.08.2016 17:00;25.08.2016 08:00;220;0.000;KAH
24.08.2016 17:15;25.08.2016 08:15;220;10.983;KWH;24.08.2016 17:15;25.08.2016 08:15;220;4.813;KAH;24.08.2016 17:15;25.08.2016 08:15;220;8.301;KWH;24.08.2016 17:15;25.08.2016 08:15;220;0.000;KAH
24.08.2016 17:30;25.08.2016 08:30;220;9.930;KWH;24.08.2016 17:30;25.08.2016 08:30;220;4.588;KAH;24.08.2016 17:30;25.08.2016 08:30;220;8.280;KWH;24.08.2016 17:30;25.08.2016 08:30;220;0.000;KAH
24.08.2016 17:45;25.08.2016 08:45;220;9.657;KWH;24.08.2016 17:45;25.08.2016 08:45;220;4.638;KAH;24.08.2016 17:45;25.08.2016 08:45;220;8.269;KWH;24.08.2016 17:45;25.08.2016 08:45;220;0.000;KAH
24.08.2016 18:00;25.08.2016 09:00;220;10.424;KWH;24.08.2016 18:00;25.08.2016 09:00;220;4.900;KAH;24.08.2016 18:00;25.08.2016 09:00;220;8.290;KWH;24.08.2016 18:00;25.08.2016 09:00;220;0.000;KAH
24.08.2016 18:15;25.08.2016 09:15;220;10.671;KWH;24.08.2016 18:15;25.08.2016 09:15;220;4.775;KAH;24.08.2016 18:15;25.08.2016 09:15;220;8.259;KWH;24.08.2016 18:15;25.08.2016 09:15;220;0.000;KAH
24.08.2016 18:30;25.08.2016 09:30;220;10.983;KWH;24.08.2016 18:30;25.08.2016 09:30;220;4.838;KAH;24.08.2016 18:30;25.08.2016 09:30;220;8.259;KWH;24.08.2016 18:30;25.08.2016 09:30;220;0.000;KAH
24.08.2016 18:45;25.08.2016 09:45;220;10.827;KWH;24.08.2016 18:45;25.08.2016 09:45;220;4.825;KAH;24.08.2016 18:45;25.08.2016 09:45;220;8.249;KWH;24.08.2016 18:45;25.08.2016 09:45;220;0.000;KAH
24.08.2016 19:00;25.08.2016 10:00;220;10.684;KWH;24.08.2016 19:00;25.08.2016 10:00;220;5.050;KAH;24.08.2016 19:00;25.08.2016 10:00;220;6.990;KWH;24.08.2016 19:00;25.08.2016 10:00;220;0.000;KAH
24.08.2016 19:15;25.08.2016 10:15;220;10.775;KWH;24.08.2016 19:15;25.08.2016 10:15;220;5.163;KAH;24.08.2016 19:15;25.08.2016 10:15;220;0.594;KWH;24.08.2016 19:15;25.08.2016 10:15;220;0.010;KAH
24.08.2016 19:30;25.08.2016 10:30;220;10.541;KWH;24.08.2016 19:30;25.08.2016 10:30;220;5.138;KAH;24.08.2016 19:30;25.08.2016 10:30;220;0.521;KWH;24.08.2016 19:30;25.08.2016 10:30;220;0.000;KAH
24.08.2016 19:45;25.08.2016 10:45;220;11.503;KWH;24.08.2016 19:45;25.08.2016 10:45;220;5.325;KAH;24.08.2016 19:45;25.08.2016 10:45;220;0.511;KWH;24.08.2016 19:45;25.08.2016 10:45;220;0.000;KAH
24.08.2016 20:00;25.08.2016 11:00;220;11.464;KWH;24.08.2016 20:00;25.08.2016 11:00;220;5.063;KAH;24.08.2016 20:00;25.08.2016 11:00;220;0.521;KWH;24.08.2016 20:00;25.08.2016 11:00;220;0.000;KAH
24.08.2016 20:15;25.08.2016 11:15;220;11.698;KWH;24.08.2016 20:15;25.08.2016 11:15;220;5.225;KAH;24.08.2016 20:15;25.08.2016 11:15;220;0.521;KWH;24.08.2016 20:15;25.08.2016 11:15;220;0.000;KAH
24.08.2016 20:30;25.08.2016 11:30;220;11.334;KWH;24.08.2016 20:30;25.08.2016 11:30;220;5.200;KAH;24.08.2016 20:30;25.08.2016 11:30;220;0.521;KWH;24.08.2016 20:30;25.08.2016 11:30;220;0.000;KAH
24.08.2016 20:45;25.08.2016 11:45;220;10.918;KWH;24.08.2016 20:45;25.08.2016 11:45;220;5.075;KAH;24.08.2016 20:45;25.08.2016 11:45;220;0.521;KWH;24.08.2016 20:45;25.08.2016 11:45;220;0.000;KAH
24.08.2016 21:00;25.08.2016 12:00;220;10.060;KWH;24.08.2016 21:00;25.08.2016 12:00;220;5.050;KAH;24.08.2016 21:00;25.08.2016 12:00;220;0.521;KWH;24.08.2016 21:00;25.08.2016 12:00;220;0.000;KAH
24.08.2016 21:15;25.08.2016 12:15;220;10.177;KWH;24.08.2016 21:15;25.08.2016 12:15;220;4.975;KAH;24.08.2016 21:15;25.08.2016 12:15;220;0.521;KWH;24.08.2016 21:15;25.08.2016 12:15;220;0.000;KAH
24.08.2016 21:30;25.08.2016 12:30;220;10.086;KWH;24.08.2016 21:30;25.08.2016 12:30;220;4.900;KAH;24.08.2016 21:30;25.08.2016 12:30;220;0.521;KWH;24.08.2016 21:30;25.08.2016 12:30;220;0.000;KAH
24.08.2016 21:45;25.08.2016 12:45;220;10.411;KWH;24.08.2016 21:45;25.08.2016 12:45;220;4.988;KAH;24.08.2016 21:45;25.08.2016 12:45;220;0.511;KWH;24.08.2016 21:45;25.08.2016 12:45;220;0.000;KAH
24.08.2016 22:00;25.08.2016 13:00;220;9.150;KWH;24.08.2016 22:00;25.08.2016 13:00;220;4.800;KAH;24.08.2016 22:00;25.08.2016 13:00;220;0.511;KWH;24.08.2016 22:00;25.08.2016 13:00;220;0.000;KAH
24.08.2016 22:15;25.08.2016 13:15;220;7.889;KWH;24.08.2016 22:15;25.08.2016 13:15;220;3.825;KAH;24.08.2016 22:15;25.08.2016 13:15;220;0.501;KWH;24.08.2016 22:15;25.08.2016 13:15;220;0.000;KAH
24.08.2016 22:30;25.08.2016 13:30;220;6.927;KWH;24.08.2016 22:30;25.08.2016 13:30;220;2.963;KAH;24.08.2016 22:30;25.08.2016 13:30;220;0.511;KWH;24.08.2016 22:30;25.08.2016 13:30;220;0.000;KAH
24.08.2016 22:45;25.08.2016 13:45;220;5.393;KWH;24.08.2016 22:45;25.08.2016 13:45;220;3.050;KAH;24.08.2016 22:45;25.08.2016 13:45;220;0.511;KWH;24.08.2016 22:45;25.08.2016 13:45;220;0.000;KAH
24.08.2016 23:00;25.08.2016 14:00;220;5.133;KWH;24.08.2016 23:00;25.08.2016 14:00;220;2.875;KAH;24.08.2016 23:00;25.08.2016 14:00;220;0.501;KWH;24.08.2016 23:00;25.08.2016 14:00;220;0.000;KAH
24.08.2016 23:15;25.08.2016 14:15;220;4.912;KWH;24.08.2016 23:15;25.08.2016 14:15;220;2.700;KAH;24.08.2016 23:15;25.08.2016 14:15;220;0.511;KWH;24.08.2016 23:15;25.08.2016 14:15;220;0.000;KAH
24.08.2016 23:30;25.08.2016 14:30;220;4.730;KWH;24.08.2016 23:30;25.08.2016 14:30;220;2.613;KAH;24.08.2016 23:30;25.08.2016 14:30;220;0.501;KWH;24.08.2016 23:30;25.08.2016 14:30;220;0.000;KAH
25.08.2016 00:00;25.08.2016 15:00;220;4.561;KWH;25.08.2016 00:00;25.08.2016 15:00;220;2.538;KAH;25.08.2016 00:00;25.08.2016 15:00;220;0.501;KWH;25.08.2016 00:00;25.08.2016 15:00;220;0.000;KAH
25.08.2016 00:15;25.08.2016 15:15;220;4.704;KWH;25.08.2016 00:15;25.08.2016 15:15;220;2.588;KAH;25.08.2016 00:15;25.08.2016 15:15;220;0.511;KWH;25.08.2016 00:15;25.08.2016 15:15;220;0.000;KAH
25.08.2016 00:30;25.08.2016 15:30;220;4.678;KWH;25.08.2016 00:30;25.08.2016 15:30;220;2.725;KAH;25.08.2016 00:30;25.08.2016 15:30;220;0.501;KWH;25.08.2016 00:30;25.08.2016 15:30;220;0.000;KAH
25.08.2016 00:45;25.08.2016 15:45;220;4.873;KWH;25.08.2016 00:45;25.08.2016 15:45;220;2.775;KAH;25.08.2016 00:45;25.08.2016 15:45;220;0.511;KWH;25.08.2016 00:45;25.08.2016 15:45;220;0.000;KAH
25.08.2016 01:00;25.08.2016 16:00;220;4.964;KWH;25.08.2016 01:00;25.08.2016 16:00;220;2.800;KAH;25.08.2016 01:00;25.08.2016 16:00;220;0.501;KWH;25.08.2016 01:00;25.08.2016 16:00;220;0.000;KAH
25.08.2016 01:15;25.08.2016 16:15;220;4.639;KWH;25.08.2016 01:15;25.08.2016 16:15;220;2.688;KAH;25.08.2016 01:15;25.08.2016 16:15;220;0.511;KWH;25.08.2016 01:15;25.08.2016 16:15;220;0.000;KAH
25.08.2016 01:30;25.08.2016 16:30;220;4.691;KWH;25.08.2016 01:30;25.08.2016 16:30;220;2.538;KAH;25.08.2016 01:30;25.08.2016 16:30;220;0.501;KWH;25.08.2016 01:30;25.08.2016 16:30;220;0.000;KAH
25.08.2016 01:45;25.08.2016 16:45;220;4.600;KWH;25.08.2016 01:45;25.08.2016 16:45;220;2.625;KAH;25.08.2016 01:45;25.08.2016 16:45;220;0.511;KWH;25.08.2016 01:45;25.08.2016 16:45;220;0.000;KAH
25.08.2016 02:00;25.08.2016 17:00;220;4.509;KWH;25.08.2016 02:00;25.08.2016 17:00;220;2.525;KAH;25.08.2016 02:00;25.08.2016 17:00;220;0.501;KWH;25.08.2016 02:00;25.08.2016 17:00;220;0.000;KAH
25.08.2016 02:15;25.08.2016 17:15;220;4.652;KWH;25.08.2016 02:15;25.08.2016 17:15;220;2.550;KAH;25.08.2016 02:15;25.08.2016 17:15;220;0.511;KWH;25.08.2016 02:15;25.08.2016 17:15;220;0.000;KAH
25.08.2016 02:30;25.08.2016 17:30;220;4.561;KWH;25.08.2016 02:30;25.08.2016 17:30;220;2.600;KAH;25.08.2016 02:30;25.08.2016 17:30;220;0.501;KWH;25.08.2016 02:30;25.08.2016 17:30;220;0.000;KAH
25.08.2016 02:45;25.08.2016 17:45;220;4.899;KWH;25.08.2016 02:45;25.08.2016 17:45;220;2.813;KAH;25.08.2016 02:45;25.08.2016 17:45;220;0.511;KWH;25.08.2016 02:45;25.08.2016 17:45;220;0.000;KAH
25.08.2016 03:00;25.08.2016 18:00;220;4.626;KWH;25.08.2016 03:00;25.08.2016 18:00;220;2.675;KAH;25.08.2016 03:00;25.08.2016 18:00;220;0.501;KWH;25.08.2016 03:00;25.08.2016 18:00;220;0.000;KAH
25.08.2016 03:15;25.08.2016 18:15;220;4.704;KWH;25.08.2016 03:15;25.08.2016 18:15;220;2.700;KAH;25.08.2016 03:15;25.08.2016 18:15;220;0.511;KWH;25.08.2016 03:15;25.08.2016 18:15;220;0.000;KAH
25.08.2016 03:30;25.08.2016 18:30;220;4.457;KWH;25.08.2016 03:30;25.08.2016 18:30;220;2.563;KAH;25.08.2016 03:30;25.08.2016 18:30;220;0.501;KWH;25.08.2016 03:30;25.08.2016 18:30;220;0.000;KAH
25.08.2016 03:45;25.08.2016 18:45;220;4.535;KWH;25.08.2016 03:45;25.08.2016 18:45;220;2.588;KAH;25.08.2016 03:45;25.08.2016 18:45;220;0.511;KWH;25.08.2016 03:45;25.08.2016 18:45;220;0.000;KAH
25.08.2016 04:00;25.08.2016 19:00;220;4.431;KWH;25.08.2016 04:00;25.08.2016 19:00;220;2.513;KAH;25.08.2016 04:00;25.08.2016 19:00;220;0.501;KWH;25.08.2016 04:00;25.08.2016 19:00;220;0.000;KAH
25.08.2016 04:15;25.08.2016 19:15;220;4.626;KWH;25.08.2016 04:15;25.08.2016 19:15;220;2.738;KAH;25.08.2016 04:15;25.08.2016 19:15;220;0.511;KWH;25.08.2016 04:15;25.08.2016 19:15;220;0.000;KAH
25.08.2016 04:30;25.08.2016 19:30;220;4.522;KWH;25.08.2016 04:30;25.08.2016 19:30;220;2.600;KAH;25.08.2016 04:30;25.08.2016 19:30;220;0.501;KWH;25.08.2016 04:30;25.08.2016 19:30;220;0.000;KAH
25.08.2016 04:45;25.08.2016 19:45;220;4.730;KWH;25.08.2016 04:45;25.08.2016 19:45;220;2.750;KAH;25.08.2016 04:45;25.08.2016 19:45;220;0.511;KWH;25.08.2016 04:45;25.08.2016 19:45;220;0.000;KAH
25.08.2016 05:00;25.08.2016 20:00;220;4.587;KWH;25.08.2016 05:00;25.08.2016 20:00;220;2.613;KAH;25.08.2016 05:00;25.08.2016 20:00;220;0.501;KWH;25.08.2016 05:00;25.08.2016 20:00;220;0.000;KAH
25.08.2016 05:15;25.08.2016 20:15;220;4.678;KWH;25.08.2016 05:15;25.08.2016 20:15;220;2.875;KAH;25.08.2016 05:15;25.08.2016 20:15;220;0.511;KWH;25.08.2016 05:15;25.08.2016 20:15;220;0.000;KAH
25.08.2016 05:30;25.08.2016 20:30;220;4.418;KWH;25.08.2016 05:30;25.08.2016 20:30;220;2.500;KAH;25.08.2016 05:30;25.08.2016 20:30;220;0.501;KWH;25.08.2016 05:30;25.08.2016 20:30;220;0.000;KAH
25.08.2016 05:45;25.08.2016 20:45;220;4.418;KWH;25.08.2016 05:45;25.08.2016 20:45;220;2.488;KAH;25.08.2016 05:45;25.08.2016 20:45;220;0.501;KWH;25.08.2016 05:45;25.08.2016 20:45;220;0.000;KAH
25.08.2016 06:00;25.08.2016 21:00;220;4.366;KWH;25.08.2016 06:00;25.08.2016 21:00;220;2.550;KAH;25.08.2016 06:00;25.08.2016 21:00;220;0.511;KWH;25.08.2016 06:00;25.08.2016 21:00;220;0.000;KAH
25.08.2016 06:15;25.08.2016 21:15;220;4.158;KWH;25.08.2016 06:15;25.08.2016 21:15;220;2.288;KAH;25.08.2016 06:15;25.08.2016 21:15;220;0.501;KWH;25.08.2016 06:15;25.08.2016 21:15;220;0.000;KAH
25.08.2016 06:30;25.08.2016 21:30;220;4.405;KWH;25.08.2016 06:30;25.08.2016 21:30;220;2.450;KAH;25.08.2016 06:30;25.08.2016 21:30;220;0.501;KWH;25.08.2016 06:30;25.08.2016 21:30;220;0.000;KAH
25.08.2016 06:45;25.08.2016 21:45;220;4.184;KWH;25.08.2016 06:45;25.08.2016 21:45;220;2.213;KAH;25.08.2016 06:45;25.08.2016 21:45;220;0.511;KWH;25.08.2016 06:45;25.08.2016 21:45;220;0.000;KAH
25.08.2016 07:00;25.08.2016 22:00;220;4.106;KWH;25.08.2016 07:00;25.08.2016 22:00;220;2.188;KAH;25.08.2016 07:00;25.08.2016 22:00;220;0.501;KWH;25.08.2016 07:00;25.08.2016 22:00;220;0.000;KAH
25.08.2016 07:15;25.08.2016 22:15;220;4.652;KWH;25.08.2016 07:15;25.08.2016 22:15;220;2.225;KAH;25.08.2016 07:15;25.08.2016 22:15;220;0.501;KWH;25.08.2016 07:15;25.08.2016 22:15;220;0.000;KAH
25.08.2016 07:30;25.08.2016 22:30;220;4.704;KWH;25.08.2016 07:30;25.08.2016 22:30;220;2.200;KAH;25.08.2016 07:30;25.08.2016 22:30;220;1.426;KWH;25.08.2016 07:30;25.08.2016 22:30;220;0.000;KAH
25.08.2016 07:45;25.08.2016 22:45;220;5.224;KWH;25.08.2016 07:45;25.08.2016 22:45;220;3.400;KAH;25.08.2016 07:45;25.08.2016 22:45;220;1.832;KWH;25.08.2016 07:45;25.08.2016 22:45;220;0.000;KAH
25.08.2016 08:00;25.08.2016 23:00;220;5.237;KWH;25.08.2016 08:00;25.08.2016 23:00;220;3.763;KAH;25.08.2016 08:00;25.08.2016 23:00;220;2.362;KWH;25.08.2016 08:00;25.08.2016 23:00;220;0.000;KAH
25.08.2016 08:15;25.08.2016 23:15;220;8.383;KWH;25.08.2016 08:15;25.08.2016 23:15;220;3.888;KAH;25.08.2016 08:15;25.08.2016 23:15;220;8.301;KWH;25.08.2016 08:15;25.08.2016 23:15;220;0.000;KAH
25.08.2016 08:30;25.08.2016 23:30;220;9.020;KWH;25.08.2016 08:30;25.08.2016 23:30;220;3.900;KAH;25.08.2016 08:30;25.08.2016 23:30;220;8.165;KWH;25.08.2016 08:30;25.08.2016 23:30;220;0.000;KAH
25.08.2016 08:45;25.08.2016 23:45;220;8.812;KWH;25.08.2016 08:45;25.08.2016 23:45;220;4.013;KAH;25.08.2016 08:45;25.08.2016 23:45;220;8.134;KWH;25.08.2016 08:45;25.08.2016 23:45;220;0.000;KAH
25.08.2016 09:00;26.08.2016 00:00;220;7.291;KWH;25.08.2016 09:00;26.08.2016 00:00;220;3.925;KAH;25.08.2016 09:00;26.08.2016 00:00;220;8.093;KWH;25.08.2016 09:00;26.08.2016 00:00;220;0.000;KAH
25.08.2016 09:15;26.08.2016 00:15;220;7.603;KWH;25.08.2016 09:15;26.08.2016 00:15;220;4.225;KAH;25.08.2016 09:15;26.08.2016 00:15;220;8.061;KWH;25.08.2016 09:15;26.08.2016 00:15;220;0.000;KAH
25.08.2016 09:30;26.08.2016 00:30;220;10.268;KWH;25.08.2016 09:30;26.08.2016 00:30;220;4.075;KAH;25.08.2016 09:30;26.08.2016 00:30;220;8.082;KWH;25.08.2016 09:30;26.08.2016 00:30;220;0.000;KAH
25.08.2016 09:45;26.08.2016 00:45;220;10.788;KWH;25.08.2016 09:45;26.08.2016 00:45;220;4.238;KAH;25.08.2016 09:45;26.08.2016 00:45;220;8.165;KWH;25.08.2016 09:45;26.08.2016 00:45;220;0.000;KAH
25.08.2016 10:00;26.08.2016 01:00;220;11.282;KWH;25.08.2016 10:00;26.08.2016 01:00;220;4.475;KAH;25.08.2016 10:00;26.08.2016 01:00;220;8.051;KWH;25.08.2016 10:00;26.08.2016 01:00;220;0.000;KAH
25.08.2016 10:15;26.08.2016 01:15;220;10.658;KWH;25.08.2016 10:15;26.08.2016 01:15;220;4.413;KAH;25.08.2016 10:15;26.08.2016 01:15;220;8.113;KWH;25.08.2016 10:15;26.08.2016 01:15;220;0.000;KAH
25.08.2016 10:30;26.08.2016 01:30;220;10.671;KWH;25.08.2016 10:30;26.08.2016 01:30;220;4.425;KAH;25.08.2016 10:30;26.08.2016 01:30;220;8.259;KWH;25.08.2016 10:30;26.08.2016 01:30;220;0.000;KAH
25.08.2016 10:45;26.08.2016 01:45;220;10.957;KWH;25.08.2016 10:45;26.08.2016 01:45;220;4.675;KAH;25.08.2016 10:45;26.08.2016 01:45;220;8.290;KWH;25.08.2016 10:45;26.08.2016 01:45;220;0.000;KAH
25.08.2016 11:00;26.08.2016 02:00;220;10.606;KWH;25.08.2016 11:00;26.08.2016 02:00;220;4.638;KAH;25.08.2016 11:00;26.08.2016 02:00;220;8.301;KWH;25.08.2016 11:00;26.08.2016 02:00;220;0.000;KAH
25.08.2016 11:15;26.08.2016 02:15;220;11.061;KWH;25.08.2016 11:15;26.08.2016 02:15;220;4.875;KAH;25.08.2016 11:15;26.08.2016 02:15;220;8.269;KWH;25.08.2016 11:15;26.08.2016 02:15;220;0.000;KAH
25.08.2016 11:30;26.08.2016 02:30;220;11.659;KWH;25.08.2016 11:30;26.08.2016 02:30;220;4.813;KAH;25.08.2016 11:30;26.08.2016 02:30;220;8.269;KWH;25.08.2016 11:30;26.08.2016 02:30;220;0.000;KAH
25.08.2016 11:45;26.08.2016 02:45;220;12.062;KWH;25.08.2016 11:45;26.08.2016 02:45;220;5.075;KAH;25.08.2016 11:45;26.08.2016 02:45;220;8.280;KWH;25.08.2016 11:45;26.08.2016 02:45;220;0.000;KAH
25.08.2016 12:00;26.08.2016 03:00;220;11.360;KWH;25.08.2016 12:00;26.08.2016 03:00;220;5.038;KAH;25.08.2016 12:00;26.08.2016 03:00;220;8.259;KWH;25.08.2016 12:00;26.08.2016 03:00;220;0.000;KAH
25.08.2016 12:15;26.08.2016 03:15;220;11.412;KWH;25.08.2016 12:15;26.08.2016 03:15;220;4.925;KAH;25.08.2016 12:15;26.08.2016 03:15;220;8.301;KWH;25.08.2016 12:15;26.08.2016 03:15;220;0.000;KAH
25.08.2016 12:30;26.08.2016 03:30;220;12.166;KWH;25.08.2016 12:30;26.08.2016 03:30;220;5.000;KAH;25.08.2016 12:30;26.08.2016 03:30;220;8.238;KWH;25.08.2016 12:30;26.08.2016 03:30;220;0.000;KAH
25.08.2016 12:45;26.08.2016 03:45;220;12.634;KWH;25.08.2016 12:45;26.08.2016 03:45;220;5.063;KAH;25.08.2016 12:45;26.08.2016 03:45;220;8.249;KWH;25.08.2016 12:45;26.08.2016 03:45;220;0.000;KAH
25.08.2016 13:00;26.08.2016 04:00;220;12.244;KWH;25.08.2016 13:00;26.08.2016 04:00;220;5.175;KAH;25.08.2016 13:00;26.08.2016 04:00;220;8.228;KWH;25.08.2016 13:00;26.08.2016 04:00;220;0.000;KAH
25.08.2016 13:15;26.08.2016 04:15;220;11.633;KWH;25.08.2016 13:15;26.08.2016 04:15;220;5.150;KAH;25.08.2016 13:15;26.08.2016 04:15;220;8.228;KWH;25.08.2016 13:15;26.08.2016 04:15;220;0.000;KAH
25.08.2016 13:30;26.08.2016 04:30;220;11.594;KWH;25.08.2016 13:30;26.08.2016 04:30;220;5.063;KAH;25.08.2016 13:30;26.08.2016 04:30;220;8.207;KWH;25.08.2016 13:30;26.08.2016 04:30;220;0.000;KAH
25.08.2016 13:45;26.08.2016 04:45;220;11.191;KWH;25.08.2016 13:45;26.08.2016 04:45;220;4.988;KAH;25.08.2016 13:45;26.08.2016 04:45;220;8.217;KWH;25.08.2016 13:45;26.08.2016 04:45;220;0.000;KAH
25.08.2016 14:00;26.08.2016 05:00;220;11.321;KWH;25.08.2016 14:00;26.08.2016 05:00;220;5.063;KAH;25.08.2016 14:00;26.08.2016 05:00;220;8.228;KWH;25.08.2016 14:00;26.08.2016 05:00;220;0.000;KAH
25.08.2016 14:15;26.08.2016 05:15;220;11.191;KWH;25.08.2016 14:15;26.08.2016 05:15;220;5.000;KAH;25.08.2016 14:15;26.08.2016 05:15;220;8.217;KWH;25.08.2016 14:15;26.08.2016 05:15;220;0.000;KAH
25.08.2016 14:30;26.08.2016 05:30;220;10.983;KWH;25.08.2016 14:30;26.08.2016 05:30;220;5.063;KAH;25.08.2016 14:30;26.08.2016 05:30;220;8.228;KWH;25.08.2016 14:30;26.08.2016 05:30;220;0.000;KAH
25.08.2016 14:45;26.08.2016 05:45;220;10.060;KWH;25.08.2016 14:45;26.08.2016 05:45;220;5.063;KAH;25.08.2016 14:45;26.08.2016 05:45;220;8.228;KWH;25.08.2016 14:45;26.08.2016 05:45;220;0.000;KAH
25.08.2016 15:00;26.08.2016 06:00;220;9.072;KWH;25.08.2016 15:00;26.08.2016 06:00;220;4.650;KAH;25.08.2016 15:00;26.08.2016 06:00;220;8.228;KWH;25.08.2016 15:00;26.08.2016 06:00;220;0.000;KAH
25.08.2016 15:15;26.08.2016 06:15;220;8.578;KWH;25.08.2016 15:15;26.08.2016 06:15;220;4.413;KAH;25.08.2016 15:15;26.08.2016 06:15;220;8.228;KWH;25.08.2016 15:15;26.08.2016 06:15;220;0.000;KAH
25.08.2016 15:30;26.08.2016 06:30;220;7.564;KWH;25.08.2016 15:30;26.08.2016 06:30;220;3.063;KAH;25.08.2016 15:30;26.08.2016 06:30;220;8.238;KWH;25.08.2016 15:30;26.08.2016 06:30;220;0.000;KAH
25.08.2016 15:45;26.08.2016 06:45;220;7.070;KWH;25.08.2016 15:45;26.08.2016 06:45;220;3.175;KAH;25.08.2016 15:45;26.08.2016 06:45;220;8.269;KWH;25.08.2016 15:45;26.08.2016 06:45;220;0.000;KAH
25.08.2016 16:00;26.08.2016 07:00;220;7.239;KWH;25.08.2016 16:00;26.08.2016 07:00;220;3.600;KAH;25.08.2016 16:00;26.08.2016 07:00;220;8.249;KWH;25.08.2016 16:00;26.08.2016 07:00;220;0.000;KAH
25.08.2016 16:15;26.08.2016 07:15;220;9.111;KWH;25.08.2016 16:15;26.08.2016 07:15;220;4.800;KAH;25.08.2016 16:15;26.08.2016 07:15;220;8.217;KWH;25.08.2016 16:15;26.08.2016 07:15;220;0.000;KAH
25.08.2016 16:30;26.08.2016 07:30;220;9.319;KWH;25.08.2016 16:30;26.08.2016 07:30;220;5.038;KAH;25.08.2016 16:30;26.08.2016 07:30;220;8.259;KWH;25.08.2016 16:30;26.08.2016 07:30;220;0.000;KAH
25.08.2016 16:45;26.08.2016 07:45;220;9.033;KWH;25.08.2016 16:45;26.08.2016 07:45;220;4.738;KAH;25.08.2016 16:45;26.08.2016 07:45;220;8.249;KWH;25.08.2016 16:45;26.08.2016 07:45;220;0.000;KAH
