LU00000604360ELEC0000000000022455;1.29.0;;;
begin;end;code;value;unit
16.10.2018 00:45;16.10.2018 01:00;220;1.129;
16.10.2018 01:00;16.10.2018 01:15;220;1.082;
16.10.2018 01:15;16.10.2018 01:30;220;1.093;
16.10.2018 01:30;16.10.2018 01:45;220;1.099;
16.10.2018 01:45;16.10.2018 02:00;220;1.111;
16.10.2018 02:00;16.10.2018 02:15;220;1.058;
16.10.2018 02:15;16.10.2018 02:30;220;1.040;
16.10.2018 02:30;16.10.2018 02:45;220;1.011;
16.10.2018 02:45;16.10.2018 03:00;220;1.064;
16.10.2018 03:00;16.10.2018 03:15;220;1.035;
16.10.2018 03:15;16.10.2018 03:30;220;1.040;
16.10.2018 03:30;16.10.2018 03:45;220;1.176;
16.10.2018 03:45;16.10.2018 04:00;220;1.064;
16.10.2018 04:00;16.10.2018 04:15;220;1.040;
16.10.2018 04:15;16.10.2018 04:30;220;1.082;
16.10.2018 04:30;16.10.2018 04:45;220;1.076;
16.10.2018 04:45;16.10.2018 05:00;220;1.093;
16.10.2018 05:00;16.10.2018 05:15;220;1.046;
16.10.2018 05:15;16.10.2018 05:30;220;1.017;
16.10.2018 05:30;16.10.2018 05:45;220;1.046;
16.10.2018 05:45;16.10.2018 06:00;220;1.146;
16.10.2018 06:00;16.10.2018 06:15;220;1.158;
16.10.2018 06:15;16.10.2018 06:30;220;1.170;
16.10.2018 06:30;16.10.2018 06:45;220;1.323;
16.10.2018 06:45;16.10.2018 07:00;220;1.323;
16.10.2018 07:00;16.10.2018 07:15;220;1.334;
16.10.2018 07:15;16.10.2018 07:30;220;1.422;
16.10.2018 07:30;16.10.2018 07:45;220;1.499;
16.10.2018 07:45;16.10.2018 08:00;220;1.440;
16.10.2018 08:00;16.10.2018 08:15;220;1.381;
16.10.2018 08:15;16.10.2018 08:30;220;1.258;
16.10.2018 08:30;16.10.2018 08:45;220;1.422;
16.10.2018 08:45;16.10.2018 09:00;220;1.534;
16.10.2018 09:00;16.10.2018 09:15;220;1.487;
16.10.2018 09:15;16.10.2018 09:30;220;1.405;
16.10.2018 09:30;16.10.2018 09:45;220;1.428;
16.10.2018 09:45;16.10.2018 10:00;220;1.769;
16.10.2018 10:00;16.10.2018 10:15;220;1.975;
16.10.2018 10:15;16.10.2018 10:30;220;2.034;
16.10.2018 10:30;16.10.2018 10:45;220;1.928;
16.10.2018 10:45;16.10.2018 11:00;220;1.799;
16.10.2018 11:00;16.10.2018 11:15;220;1.904;
16.10.2018 11:15;16.10.2018 11:30;220;1.763;
16.10.2018 11:30;16.10.2018 11:45;220;1.781;
16.10.2018 11:45;16.10.2018 12:00;220;1.816;
16.10.2018 12:00;16.10.2018 12:15;220;1.805;
16.10.2018 12:15;16.10.2018 12:30;220;1.799;
16.10.2018 12:30;16.10.2018 12:45;220;1.875;
16.10.2018 12:45;16.10.2018 13:00;220;1.946;
16.10.2018 13:00;16.10.2018 13:15;220;1.951;
16.10.2018 13:15;16.10.2018 13:30;220;1.675;
16.10.2018 13:30;16.10.2018 13:45;220;1.693;
16.10.2018 13:45;16.10.2018 14:00;220;1.716;
16.10.2018 14:00;16.10.2018 14:15;220;1.646;
16.10.2018 14:15;16.10.2018 14:30;220;1.440;
16.10.2018 14:30;16.10.2018 14:45;220;1.575;
16.10.2018 14:45;16.10.2018 15:00;220;1.458;
16.10.2018 15:00;16.10.2018 15:15;220;1.387;
16.10.2018 15:15;16.10.2018 15:30;220;1.323;
16.10.2018 15:30;16.10.2018 15:45;220;1.364;
16.10.2018 15:45;16.10.2018 16:00;220;1.493;
16.10.2018 16:00;16.10.2018 16:15;220;1.346;
16.10.2018 16:15;16.10.2018 16:30;220;1.317;
16.10.2018 16:30;16.10.2018 16:45;220;1.458;
16.10.2018 16:45;16.10.2018 17:00;220;1.417;
16.10.2018 17:00;16.10.2018 17:15;220;1.575;
16.10.2018 17:15;16.10.2018 17:30;220;1.558;
16.10.2018 17:30;16.10.2018 17:45;220;1.505;
16.10.2018 17:45;16.10.2018 18:00;220;1.611;
16.10.2018 18:00;16.10.2018 18:15;220;1.681;
16.10.2018 18:15;16.10.2018 18:30;220;1.799;
16.10.2018 18:30;16.10.2018 18:45;220;1.993;
16.10.2018 18:45;16.10.2018 19:00;220;1.899;
16.10.2018 19:00;16.10.2018 19:15;220;1.934;
16.10.2018 19:15;16.10.2018 19:30;220;2.075;
16.10.2018 19:30;16.10.2018 19:45;220;2.040;
16.10.2018 19:45;16.10.2018 20:00;220;1.963;
16.10.2018 20:00;16.10.2018 20:15;220;2.192;
16.10.2018 20:15;16.10.2018 20:30;220;2.198;
16.10.2018 20:30;16.10.2018 20:45;220;2.145;
16.10.2018 20:45;16.10.2018 21:00;220;2.051;
16.10.2018 21:00;16.10.2018 21:15;220;2.163;
16.10.2018 21:15;16.10.2018 21:30;220;2.087;
16.10.2018 21:30;16.10.2018 21:45;220;1.910;
16.10.2018 21:45;16.10.2018 22:00;220;2.087;
16.10.2018 22:00;16.10.2018 22:15;220;1.893;
16.10.2018 22:15;16.10.2018 22:30;220;1.693;
16.10.2018 22:30;16.10.2018 22:45;220;1.616;
16.10.2018 22:45;16.10.2018 23:00;220;1.434;
16.10.2018 23:00;16.10.2018 23:15;220;1.475;
16.10.2018 23:15;16.10.2018 23:30;220;1.323;
16.10.2018 23:30;16.10.2018 23:45;220;1.223;
16.10.2018 23:45;17.10.2018 00:00;220;1.146;
17.10.2018 00:00;17.10.2018 00:15;220;1.140;
17.10.2018 00:15;17.10.2018 00:30;220;1.158;
17.10.2018 00:30;17.10.2018 00:45;220;1.134;
17.10.2018 00:45;17.10.2018 01:00;220;1.217;
17.10.2018 01:00;17.10.2018 01:15;220;1.099;
17.10.2018 01:15;17.10.2018 01:30;220;1.099;
17.10.2018 01:30;17.10.2018 01:45;220;1.058;
17.10.2018 01:45;17.10.2018 02:00;220;1.029;
17.10.2018 02:00;17.10.2018 02:15;220;1.040;
17.10.2018 02:15;17.10.2018 02:30;220;1.029;
17.10.2018 02:30;17.10.2018 02:45;220;1.058;
17.10.2018 02:45;17.10.2018 03:00;220;1.046;
17.10.2018 03:00;17.10.2018 03:15;220;1.052;
17.10.2018 03:15;17.10.2018 03:30;220;1.040;
17.10.2018 03:30;17.10.2018 03:45;220;1.011;
17.10.2018 03:45;17.10.2018 04:00;220;1.023;
17.10.2018 04:00;17.10.2018 04:15;220;1.040;
17.10.2018 04:15;17.10.2018 04:30;220;1.093;
17.10.2018 04:30;17.10.2018 04:45;220;1.052;
17.10.2018 04:45;17.10.2018 05:00;220;1.052;
17.10.2018 05:00;17.10.2018 05:15;220;1.134;
17.10.2018 05:15;17.10.2018 05:30;220;0.993;
17.10.2018 05:30;17.10.2018 05:45;220;1.058;
17.10.2018 05:45;17.10.2018 06:00;220;1.123;
17.10.2018 06:00;17.10.2018 06:15;220;1.152;
17.10.2018 06:15;17.10.2018 06:30;220;1.176;
17.10.2018 06:30;17.10.2018 06:45;220;1.205;
17.10.2018 06:45;17.10.2018 07:00;220;1.328;
17.10.2018 07:00;17.10.2018 07:15;220;1.370;
17.10.2018 07:15;17.10.2018 07:30;220;1.287;
17.10.2018 07:30;17.10.2018 07:45;220;1.370;
17.10.2018 07:45;17.10.2018 08:00;220;1.546;
17.10.2018 08:00;17.10.2018 08:15;220;1.428;
17.10.2018 08:15;17.10.2018 08:30;220;1.422;
17.10.2018 08:30;17.10.2018 08:45;220;1.587;
17.10.2018 08:45;17.10.2018 09:00;220;1.487;
17.10.2018 09:00;17.10.2018 09:15;220;1.275;
17.10.2018 09:15;17.10.2018 09:30;220;1.252;
17.10.2018 09:30;17.10.2018 09:45;220;1.634;
17.10.2018 09:45;17.10.2018 10:00;220;1.399;
17.10.2018 10:00;17.10.2018 10:15;220;1.381;
17.10.2018 10:15;17.10.2018 10:30;220;1.564;
17.10.2018 10:30;17.10.2018 10:45;220;1.569;
17.10.2018 10:45;17.10.2018 11:00;220;1.681;
17.10.2018 11:00;17.10.2018 11:15;220;1.522;
17.10.2018 11:15;17.10.2018 11:30;220;1.440;
17.10.2018 11:30;17.10.2018 11:45;220;1.616;
17.10.2018 11:45;17.10.2018 12:00;220;1.734;
17.10.2018 12:00;17.10.2018 12:15;220;1.787;
17.10.2018 12:15;17.10.2018 12:30;220;1.799;
17.10.2018 12:30;17.10.2018 12:45;220;1.757;
17.10.2018 12:45;17.10.2018 13:00;220;1.846;
17.10.2018 13:00;17.10.2018 13:15;220;1.922;
17.10.2018 13:15;17.10.2018 13:30;220;1.887;
17.10.2018 13:30;17.10.2018 13:45;220;1.705;
17.10.2018 13:45;17.10.2018 14:00;220;1.599;
17.10.2018 14:00;17.10.2018 14:15;220;1.740;
17.10.2018 14:15;17.10.2018 14:30;220;1.810;
17.10.2018 14:30;17.10.2018 14:45;220;1.852;
17.10.2018 14:45;17.10.2018 15:00;220;1.640;
17.10.2018 15:00;17.10.2018 15:15;220;1.428;
17.10.2018 15:15;17.10.2018 15:30;220;1.446;
17.10.2018 15:30;17.10.2018 15:45;220;1.428;
17.10.2018 15:45;17.10.2018 16:00;220;1.452;
17.10.2018 16:00;17.10.2018 16:15;220;1.522;
17.10.2018 16:15;17.10.2018 16:30;220;1.464;
17.10.2018 16:30;17.10.2018 16:45;220;1.552;
17.10.2018 16:45;17.10.2018 17:00;220;1.558;
17.10.2018 17:00;17.10.2018 17:15;220;1.634;
17.10.2018 17:15;17.10.2018 17:30;220;1.505;
17.10.2018 17:30;17.10.2018 17:45;220;1.722;
17.10.2018 17:45;17.10.2018 18:00;220;1.810;
17.10.2018 18:00;17.10.2018 18:15;220;2.004;
17.10.2018 18:15;17.10.2018 18:30;220;2.063;
17.10.2018 18:30;17.10.2018 18:45;220;1.887;
17.10.2018 18:45;17.10.2018 19:00;220;2.116;
17.10.2018 19:00;17.10.2018 19:15;220;2.169;
17.10.2018 19:15;17.10.2018 19:30;220;2.351;
17.10.2018 19:30;17.10.2018 19:45;220;2.316;
17.10.2018 19:45;17.10.2018 20:00;220;2.316;
17.10.2018 20:00;17.10.2018 20:15;220;2.363;
17.10.2018 20:15;17.10.2018 20:30;220;2.281;
17.10.2018 20:30;17.10.2018 20:45;220;2.410;
17.10.2018 20:45;17.10.2018 21:00;220;2.375;
17.10.2018 21:00;17.10.2018 21:15;220;2.263;
17.10.2018 21:15;17.10.2018 21:30;220;2.093;
17.10.2018 21:30;17.10.2018 21:45;220;2.063;
17.10.2018 21:45;17.10.2018 22:00;220;1.940;
17.10.2018 22:00;17.10.2018 22:15;220;2.192;
17.10.2018 22:15;17.10.2018 22:30;220;1.957;
17.10.2018 22:30;17.10.2018 22:45;220;1.869;
17.10.2018 22:45;17.10.2018 23:00;220;1.693;
17.10.2018 23:00;17.10.2018 23:15;220;1.616;
17.10.2018 23:15;17.10.2018 23:30;220;1.499;
17.10.2018 23:30;17.10.2018 23:45;220;1.393;
17.10.2018 23:45;18.10.2018 00:00;220;1.323;
18.10.2018 00:00;18.10.2018 00:15;220;1.311;
18.10.2018 00:15;18.10.2018 00:30;220;1.252;
18.10.2018 00:30;18.10.2018 00:45;220;1.234;
18.10.2018 00:45;18.10.2018 01:00;220;1.170;
18.10.2018 01:00;18.10.2018 01:15;220;1.193;
18.10.2018 01:15;18.10.2018 01:30;220;1.199;
18.10.2018 01:30;18.10.2018 01:45;220;1.164;
18.10.2018 01:45;18.10.2018 02:00;220;1.228;
18.10.2018 02:00;18.10.2018 02:15;220;1.146;
18.10.2018 02:15;18.10.2018 02:30;220;1.105;
18.10.2018 02:30;18.10.2018 02:45;220;1.193;
18.10.2018 02:45;18.10.2018 03:00;220;1.058;
18.10.2018 03:00;18.10.2018 03:15;220;1.105;
